trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
769,False,"{'a': 0.4, 'e': 0.24477335844235673}",25,3,21.63961354012198,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.4, 'e': 0.24432520208979044}",30,18,13.133689586150641,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.4, 'e': 0.24387786626817423}",25,14,-16.63049632232986,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
772,False,"{'a': 0.4, 'e': 0.24343134947519518}",20,12,16.847939533086308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.4, 'e': 0.2429856502112911}",20,0,30.77616653389824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.4, 'e': 0.2425407669796453}",20,7,22.311008585531212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.4, 'e': 0.24209669828618158}",20,1,-0.6894760289792068,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.4, 'e': 0.24165344263955932}",25,0,19.318691334469296,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.4, 'e': 0.24121099855116834}",25,17,13.490077359635348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.4, 'e': 0.240769364535124}",20,3,16.74803081298585,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.4, 'e': 0.24032853910826216}",20,9,5.376541734445661,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.4, 'e': 0.23988852079013417}",20,10,-7.315452168649821,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
781,False,"{'a': 0.4, 'e': 0.23944930810300205}",25,0,-47.20120245223772,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
782,False,"{'a': 0.4, 'e': 0.2390108995718333}",30,12,-27.823487943190912,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.4, 'e': 0.2385732937242961}",20,0,30.31004185796958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.4, 'e': 0.23813648909075433}",25,9,8.96978286449607,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.4, 'e': 0.23770048420426262}",30,20,-9.498445715969176,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
786,False,"{'a': 0.4, 'e': 0.2372652776005615}",20,13,-28.21543299039569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.4, 'e': 0.23683086781807233}",20,4,-33.81710276733633,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
788,False,"{'a': 0.4, 'e': 0.2363972533978925}",20,1,17.51266272697346,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.4, 'e': 0.23596443288379054}",30,1,8.17832970866736,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
790,False,"{'a': 0.4, 'e': 0.2355324048222012}",20,13,7.309761793847879,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.4, 'e': 0.2351011677622205}",30,4,0.18101640672346075,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
792,False,"{'a': 0.4, 'e': 0.23467072025560104}",25,12,11.03128680037323,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.4, 'e': 0.23424106085674692}",20,9,0.06923789726874419,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.4, 'e': 0.233812188122709}",20,6,-41.96940472413688,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
795,False,"{'a': 0.4, 'e': 0.23338410061318013}",20,0,-26.664817955287912,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
796,False,"{'a': 0.4, 'e': 0.2329567968904901}",25,0,-23.25953385928283,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
797,False,"{'a': 0.4, 'e': 0.23253027551960098}",25,16,17.764979880566635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.4, 'e': 0.23210453506810233}",25,1,37.607964864534466,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.4, 'e': 0.23167957410620618}",20,0,34.34868802794328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.4, 'e': 0.2312553912067425}",30,22,16.977493188592156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.4, 'e': 0.23083198494515417}",30,11,24.498479174413383,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.4, 'e': 0.23040935389949233}",30,10,31.098454241491343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.4, 'e': 0.2299874966504116}",20,0,-18.782238332917114,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
804,False,"{'a': 0.4, 'e': 0.2295664117811652}",20,12,15.920400852683233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.4, 'e': 0.22914609787760043}",25,18,7.150227149518766,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.4, 'e': 0.22872655352815358}",20,3,-49.25786461739262,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
807,False,"{'a': 0.4, 'e': 0.2283077773238455}",20,8,-23.415387984359892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.4, 'e': 0.22788976785827672}",35,15,-40.030584074560515,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
809,False,"{'a': 0.4, 'e': 0.22747252372762272}",20,13,-8.355813949168152,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
810,False,"{'a': 0.4, 'e': 0.2270560435306293}",20,6,8.945792677718947,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.4, 'e': 0.22664032586860777}",20,9,15.283887280666606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.4, 'e': 0.22622536934543033}",25,0,4.97889518505967,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
813,False,"{'a': 0.4, 'e': 0.22581117256752536}",25,7,23.30765908607552,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.4, 'e': 0.2253977341438727}",25,5,-7.267851050669595,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
815,False,"{'a': 0.4, 'e': 0.22498505268599905}",20,11,2.0556138522483973,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.4, 'e': 0.22457312680797328}",25,5,7.302452873441009,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.4, 'e': 0.22416195512640172}",35,23,-28.656663962434642,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.4, 'e': 0.22375153626042357}",25,6,-4.173070942990206,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
819,False,"{'a': 0.4, 'e': 0.22334186883170631}",20,14,8.89668234819731,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.4, 'e': 0.22293295146444095}",25,0,-3.313651727341374,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
821,False,"{'a': 0.4, 'e': 0.22252478278533747}",30,0,15.82706281339703,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
822,False,"{'a': 0.4, 'e': 0.2221173614236203}",25,15,16.644768819920913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.4, 'e': 0.22171068601102348}",25,10,9.976850104597862,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.4, 'e': 0.22130475518178633}",25,13,18.24263109914507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.4, 'e': 0.22089956757264873}",20,0,4.8330698842600945,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
826,False,"{'a': 0.4, 'e': 0.2204951218228465}",20,5,-10.982090871248323,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
827,False,"{'a': 0.4, 'e': 0.220091416574107}",25,7,30.707931932623744,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.4, 'e': 0.21968845047064428}",25,19,5.260197606989505,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.4, 'e': 0.2192862221591549}",25,11,13.739818288015169,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.4, 'e': 0.21888473028881303}",20,4,6.952858852674414,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.4, 'e': 0.21848397351126614}",25,2,26.175489708626618,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.4, 'e': 0.21808395048063042}",25,19,13.232740217146866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.4, 'e': 0.21768465985348623}",30,16,12.363964790291107,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.4, 'e': 0.2172861002888736}",30,4,34.65364345773381,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.4, 'e': 0.21688827044828765}",20,5,19.299524420039035,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.4, 'e': 0.21649116899567428}",25,15,-4.276681154243689,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
837,False,"{'a': 0.4, 'e': 0.21609479459742556}",30,9,0.6461068705152468,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
838,False,"{'a': 0.4, 'e': 0.2156991459223752}",20,9,-42.370232689830445,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
839,False,"{'a': 0.4, 'e': 0.21530422164179427}",25,17,10.304031386718323,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.4, 'e': 0.21491002042938648}",20,10,16.892256986846814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.4, 'e': 0.21451654096128392}",20,8,21.130679296416762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.4, 'e': 0.21412378191604256}",20,0,-14.812599991115514,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
843,False,"{'a': 0.4, 'e': 0.2137317419746378}",25,15,20.13181979751559,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.4, 'e': 0.21334041982046004}",30,8,-18.537639601948584,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
845,False,"{'a': 0.4, 'e': 0.21294981413931027}",25,5,21.635258924814682,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.4, 'e': 0.21255992361939566}",30,10,36.22512689700361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.4, 'e': 0.2121707469513251}",25,0,22.040405039154177,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
848,False,"{'a': 0.4, 'e': 0.21178228282810493}",25,14,5.344226178153399,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.4, 'e': 0.2113945299451344}",25,8,17.943720483374694,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.4, 'e': 0.21100748700020142}",30,13,-17.072152353458915,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.4, 'e': 0.210621152693478}",25,6,-15.535547295725909,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
852,False,"{'a': 0.4, 'e': 0.2102355257275162}",20,10,-1.801719124061239,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
853,False,"{'a': 0.4, 'e': 0.2098506048072434}",35,10,21.567408451830673,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.4, 'e': 0.20946638863995823}",20,8,11.012815799513309,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.4, 'e': 0.20908287593532612}",30,0,-10.158227359905693,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
856,False,"{'a': 0.4, 'e': 0.20870006540537497}",25,12,22.815085115676332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.4, 'e': 0.20831795576449083}",30,6,34.92027439078461,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.4, 'e': 0.20793654572941359}",30,0,37.908074480076394,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
859,False,"{'a': 0.4, 'e': 0.20755583401923264}",20,13,14.171747332493545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.4, 'e': 0.20717581935538265}",20,0,12.298886528771176,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
861,False,"{'a': 0.4, 'e': 0.20679650046163914}",20,0,-6.623468670295246,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
862,False,"{'a': 0.4, 'e': 0.20641787606411435}",20,0,16.017093968762506,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.4, 'e': 0.20603994489125285}",25,17,-67.23511305112135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
864,False,"{'a': 0.4, 'e': 0.2056627056738273}",30,1,10.035106376822286,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 0}",1
865,False,"{'a': 0.4, 'e': 0.2052861571449342}",25,16,15.303862456364577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.4, 'e': 0.20491029803998964}",20,8,3.625425320546235,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.4, 'e': 0.204535127096725}",30,13,-41.45150425668795,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
868,False,"{'a': 0.4, 'e': 0.20416064305518283}",30,9,7.1107302214958406,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
869,False,"{'a': 0.4, 'e': 0.20378684465771246}",25,0,-28.088231969330025,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
870,False,"{'a': 0.4, 'e': 0.2034137306489659}",25,3,20.420963915669837,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.4, 'e': 0.20304129977589355}",30,20,7.175481067664324,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.4, 'e': 0.20266955078774004}",20,7,5.424265223760029,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.4, 'e': 0.20229848243604007}",25,11,-29.223971961075218,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
874,False,"{'a': 0.4, 'e': 0.20192809347461402}",25,12,12.38683950646734,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.4, 'e': 0.20155838265956405}",20,0,9.02200020229223,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
876,False,"{'a': 0.4, 'e': 0.2011893487492697}",25,8,13.761462517211985,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.4, 'e': 0.2008209905043838}",25,11,8.90570708660324,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.4, 'e': 0.2004533066878283}",20,0,11.448091925310157,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
879,False,"{'a': 0.4, 'e': 0.20008629606479017}",20,14,-1.7117492874603353,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.4, 'e': 0.19971995740271714}",20,16,6.791729773064728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.4, 'e': 0.1993542894713137}",20,3,7.836907487398092,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
882,False,"{'a': 0.4, 'e': 0.19898929104253682}",20,0,-16.209217178992752,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
883,False,"{'a': 0.4, 'e': 0.1986249608905919}",25,3,40.883315266034465,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.4, 'e': 0.1982612977919287}",20,13,-9.495352359392722,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
885,False,"{'a': 0.4, 'e': 0.19789830052523716}",20,12,13.488252428807652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.4, 'e': 0.19753596787144329}",25,8,25.64638948364249,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.4, 'e': 0.19717429861370517}",20,6,26.163193843954694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.4, 'e': 0.19681329153740876}",30,24,10.367960358134612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.4, 'e': 0.19645294543016387}",20,9,21.279249743957667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.4, 'e': 0.19609325908180003}",35,18,13.11181362766424,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.4, 'e': 0.19573423128436254}",20,1,-8.956135187931022,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
892,False,"{'a': 0.4, 'e': 0.19537586083210837}",30,10,14.79199718509691,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.4, 'e': 0.195018146521502}",25,16,2.6978092120204975,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.4, 'e': 0.19466108715121155}",25,5,28.39280837299597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.4, 'e': 0.1943046815221046}",20,0,7.691451757300168,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
896,False,"{'a': 0.4, 'e': 0.19394892843724423}",25,14,21.12370147935099,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.4, 'e': 0.19359382670188507}",20,0,-7.399053960651706,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
898,False,"{'a': 0.4, 'e': 0.19323937512346914}",25,13,9.914243093822135,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.4, 'e': 0.19288557251162192}",20,11,5.012190524161926,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.4, 'e': 0.1925324176781484}",25,7,27.707047190494176,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.4, 'e': 0.192179909437029}",25,10,31.22379974525467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.4, 'e': 0.19182804660441563}",20,3,22.088072862758043,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.4, 'e': 0.19147682799862775}",20,1,3.9563824294253847,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
904,False,"{'a': 0.4, 'e': 0.19112625244014828}",25,17,15.406589767514005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.4, 'e': 0.1907763187516198}",25,3,-88.3948315593774,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 3}",1
906,False,"{'a': 0.4, 'e': 0.19042702575784048}",30,16,20.0966726674313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.4, 'e': 0.19007837228576022}",30,16,-15.294325740512699,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
908,False,"{'a': 0.4, 'e': 0.1897303571644766}",20,5,20.814463467367613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.4, 'e': 0.189382979225231}",20,0,27.775439933987535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
910,False,"{'a': 0.4, 'e': 0.18903623730140476}",20,4,-23.483554753176538,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
911,False,"{'a': 0.4, 'e': 0.18869013022851513}",20,8,22.306820101567666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.4, 'e': 0.18834465684421142}",30,0,41.14312523619953,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
913,False,"{'a': 0.4, 'e': 0.18799981598827112}",25,10,4.61062630637886,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
914,False,"{'a': 0.4, 'e': 0.1876556065025959}",20,7,17.016730047186137,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.4, 'e': 0.18731202723120793}",20,9,8.280000364757768,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.4, 'e': 0.18696907702024573}",20,15,11.05551843321061,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.4, 'e': 0.18662675471796053}",25,3,-22.105225526855754,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
918,False,"{'a': 0.4, 'e': 0.1862850591747122}",20,6,-37.935661099862976,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
919,False,"{'a': 0.4, 'e': 0.18594398924296554}",25,10,14.320150511360307,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.4, 'e': 0.18560354377728644}",35,23,23.22238468539416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.4, 'e': 0.18526372163433785}",30,1,-39.67401840087337,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 1}",1
922,False,"{'a': 0.4, 'e': 0.18492452167287615}",20,7,-12.745423250263466,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
923,False,"{'a': 0.4, 'e': 0.1845859427537472}",25,10,14.327215330216408,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.4, 'e': 0.18424798373988252}",20,4,-49.4072218820961,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
925,False,"{'a': 0.4, 'e': 0.18391064349629552}",20,6,-36.55942015082728,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
926,False,"{'a': 0.4, 'e': 0.18357392089007762}",20,2,27.72284481038952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.4, 'e': 0.18323781479039455}",30,0,-14.643968221845428,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
928,False,"{'a': 0.4, 'e': 0.18290232406848245}",25,12,3.0201559471366544,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
929,False,"{'a': 0.4, 'e': 0.18256744759764412}",20,12,16.556231530611136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.4, 'e': 0.18223318425324522}",25,14,7.7000936441977,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.4, 'e': 0.18189953291271052}",20,3,-46.18033249969186,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
932,False,"{'a': 0.4, 'e': 0.18156649245552015}",25,8,11.898073317023249,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.4, 'e': 0.18123406176320572}",20,10,6.754099659396838,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.4, 'e': 0.18090223971934677}",20,10,15.830822320383458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.4, 'e': 0.18057102520956675}",25,0,10.453315358594027,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
936,False,"{'a': 0.4, 'e': 0.18024041712152955}",20,0,31.677570256424985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.4, 'e': 0.1799104143449356}",20,0,7.455482429196615,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
938,False,"{'a': 0.4, 'e': 0.17958101577151814}",25,11,17.668238661876174,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.4, 'e': 0.1792522202950396}",30,6,2.477521187078616,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
940,False,"{'a': 0.4, 'e': 0.17892402681128777}",25,5,-42.0366075978286,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
941,False,"{'a': 0.4, 'e': 0.1785964342180722}",30,0,26.073177802460744,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
942,False,"{'a': 0.4, 'e': 0.17826944141522041}",30,12,17.452936015938633,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.4, 'e': 0.17794304730457422}",20,5,13.72526687166086,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.4, 'e': 0.17761725078998614}",25,15,17.773790626123148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.4, 'e': 0.1772920507773155}",30,0,-3.877576964086641,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
946,False,"{'a': 0.4, 'e': 0.176967446174425}",20,9,8.226431126484666,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.4, 'e': 0.1766434358911769}",35,21,20.080631552569553,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.4, 'e': 0.17632001883942938}",30,13,25.113546675042006,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.4, 'e': 0.17599719393303295}",25,0,-13.821618033580359,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
950,False,"{'a': 0.4, 'e': 0.1756749600878267}",30,20,19.91674651238081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.4, 'e': 0.17535331622163478}",20,10,18.282039123007973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.4, 'e': 0.1750322612542626}",25,0,3.663147083918676,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
953,False,"{'a': 0.4, 'e': 0.1747117941074934}",20,12,16.507708384550916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
